table_name,column_name,column_key,column_default,is_nullable,data_type,column_type,extra,referenced_table_name,referenced_column_name
FOOD_SG,FATTY_ACIDS_20_3,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_20_5,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_22_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_22_1,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_22_5,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_24_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_4_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_6_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_8_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(4,3)",,,
FOOD_SG,PUFA,,,YES,float,"float(4,3)",,,
FOOD_SG,SATURATED_FATTY_ACIDS,,,YES,float,"float(4,3)",,,
FOOD_SG,TRANS_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_SG,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FOOD_TH,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FOOD_TH,UUID,UNI,,NO,varchar,varchar(36),,,
FOOD_TH,LOCALE,,,YES,varchar,varchar(100),,,
FOOD_TH,NAME,,,NO,varchar,varchar(255),,,
FOOD_TH,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FOOD_TH,CODE,MUL,,NO,varchar,varchar(45),,,
FOOD_TH,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FOOD_TH,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FOOD_TH,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FOOD_TH,PORTION_WEIGHT,,0.000,YES,float,"float(4,3)",,,
FOOD_TH,EDIBLE PORTION,,,YES,float,"float(4,3)",,,
FOOD_TH,ENERGY,,,YES,float,"float(4,3)",,,
FOOD_TH,FAT,,,YES,float,"float(4,3)",,,
FOOD_TH,TOTAL_PROTEIN,,,YES,float,"float(4,3)",,,
FOOD_TH,TOTAL_CARBOHYDRATE,,,YES,float,"float(4,3)",,,
FOOD_TH,DIETARY_FIBER,,,YES,float,"float(4,3)",,,
FOOD_TH,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(4,3)",,,
FOOD_TH,ENGLYST_FIBRE,,,YES,float,"float(4,3)",,,
FOOD_TH,FRUCTOSE,,,YES,float,"float(4,3)",,,
FOOD_TH,GLUCOSE,,,YES,float,"float(4,3)",,,
FOOD_TH,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_TH,LACTOSE,,,YES,float,"float(4,3)",,,
FOOD_TH,MALTOSE,,,YES,float,"float(4,3)",,,
FOOD_TH,GALACTOSE,,,YES,float,"float(4,3)",,,
FOOD_TH,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_TH,OTHER_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_TH,SOUTHGATE_FIBRE,,,YES,float,"float(4,3)",,,
FOOD_TH,STARCH,,,YES,float,"float(4,3)",,,
FOOD_TH,SUCROSE,,,YES,float,"float(4,3)",,,
FOOD_TH,TOTAL_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_TH,ANIMAL_PROTEIN,,,YES,float,"float(4,3)",,,
FOOD_TH,NITROGEN,,,YES,float,"float(4,3)",,,
FOOD_TH,PLANT_PROTEIN,,,YES,float,"float(4,3)",,,
FOOD_TH,NIACIN_EQUIVALENT,,,YES,float,"float(4,3)",,,
FOOD_TH,NICOTINAMID,,,YES,float,"float(4,3)",,,
FOOD_TH,NICOTINIC_ACID,,,YES,float,"float(4,3)",,,
FOOD_TH,RETINOL,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_A_RAE,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_A_IU,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B1,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B12,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B2,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B3,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B5,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B6,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B7,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B8,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_B9,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_C,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_D,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_E,,,YES,float,"float(4,3)",,,
FOOD_TH,ALPHA_CAROTENE,,,YES,float,"float(4,3)",,,
FOOD_TH,BETA_CAROTENE,,,YES,float,"float(4,3)",,,
FOOD_TH,BETA_CRYPTOXANTHIN,,,YES,float,"float(4,3)",,,
FOOD_TH,TOTAL_CAROTENE,,,YES,float,"float(4,3)",,,
FOOD_TH,VITAMIN_K,,,YES,float,"float(4,3)",,,
FOOD_TH,CALCIUM,,,YES,float,"float(4,3)",,,
FOOD_TH,CHOLINE,,,YES,float,"float(4,3)",,,
FOOD_TH,CHLORIDE,,,YES,float,"float(4,3)",,,
FOOD_TH,COPPER,,,YES,float,"float(4,3)",,,
FOOD_TH,HAEM_IRON,,,YES,float,"float(4,3)",,,
FOOD_TH,IODINE,,,YES,float,"float(4,3)",,,
FOOD_TH,IRON,,,YES,float,"float(4,3)",,,
FOOD_TH,MAGNESIUM,,,YES,float,"float(4,3)",,,
FOOD_TH,MANGANESE,,,YES,float,"float(4,3)",,,
FOOD_TH,NON_HAEM_IRON,,,YES,float,"float(4,3)",,,
FOOD_TH,PHOSPHORUS,,,YES,float,"float(4,3)",,,
FOOD_TH,POTASSIUM,,,YES,float,"float(4,3)",,,
FOOD_TH,SELENIUM,,,YES,float,"float(4,3)",,,
FOOD_TH,SODIUM,,,YES,float,"float(4,3)",,,
FOOD_TH,TOTAL_MINERALS,,,YES,float,"float(4,3)",,,
FOOD_TH,ZINC,,,YES,float,"float(4,3)",,,
FOOD_TH,ALCOHOL,,,YES,float,"float(4,3)",,,
FOOD_TH,CAFFEINE,,,YES,float,"float(4,3)",,,
FOOD_TH,WATER,,,YES,float,"float(4,3)",,,
FOOD_TH,ALANINE,,,YES,float,"float(4,3)",,,
FOOD_TH,ARGININE,,,YES,float,"float(4,3)",,,
FOOD_TH,ASPARTIC_ACID,,,YES,float,"float(4,3)",,,
FOOD_TH,CARNITINE,,,YES,float,"float(4,3)",,,
FOOD_TH,CYSTINE,,,YES,float,"float(4,3)",,,
FOOD_TH,GLUTAMIN_ACID,,,YES,float,"float(4,3)",,,
FOOD_TH,GLYCINE,,,YES,float,"float(4,3)",,,
FOOD_TH,HISTIDINE,,,YES,float,"float(4,3)",,,
FOOD_TH,ISOLEUCINE,,,YES,float,"float(4,3)",,,
FOOD_TH,LEUCINE,,,YES,float,"float(4,3)",,,
FOOD_TH,METHIONINE,,,YES,float,"float(4,3)",,,
FOOD_TH,PHENYLALANINE,,,YES,float,"float(4,3)",,,
FOOD_TH,PROLINE,,,YES,float,"float(4,3)",,,
FOOD_TH,SERINE,,,YES,float,"float(4,3)",,,
FOOD_TH,TAURINE,,,YES,float,"float(4,3)",,,
FOOD_TH,THREONINE,,,YES,float,"float(4,3)",,,
FOOD_TH,TRYPTOPHAN,,,YES,float,"float(4,3)",,,
FOOD_TH,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(4,3)",,,
FOOD_TH,TYROSINE,,,YES,float,"float(4,3)",,,
FOOD_TH,VALINE,,,YES,float,"float(4,3)",,,
FOOD_TH,LYSINE,,,YES,float,"float(4,3)",,,
FOOD_TH,CHOLESTEROL,,,YES,float,"float(4,3)",,,
FOOD_TH,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_TH,CIS_N3_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_TH,CIS_N6_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_10_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_12_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_13_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_14_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_14_1,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_15_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_15_1,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_16_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_16_1,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_17_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_17_1,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_18_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_18_1,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_18_4,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_20_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_20_1,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_20_3,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_20_5,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_22_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_22_1,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_22_5,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_24_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_4_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_6_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_8_0,,,YES,float,"float(4,3)",,,
FOOD_TH,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(4,3)",,,
FOOD_TH,PUFA,,,YES,float,"float(4,3)",,,
FOOD_TH,SATURATED_FATTY_ACIDS,,,YES,float,"float(4,3)",,,
FOOD_TH,TRANS_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_TH,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FOOD_US,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FOOD_US,UUID,UNI,,NO,varchar,varchar(36),,,
FOOD_US,LOCALE,,,YES,varchar,varchar(100),,,
FOOD_US,NAME,,,NO,varchar,varchar(255),,,
FOOD_US,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FOOD_US,CODE,MUL,,NO,varchar,varchar(45),,,
FOOD_US,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FOOD_US,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FOOD_US,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FOOD_US,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FOOD_US,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FOOD_US,ENERGY,,,YES,float,"float(20,15)",,,
FOOD_US,FAT,,,YES,float,"float(20,15)",,,
FOOD_US,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_US,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FOOD_US,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FOOD_US,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FOOD_US,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FOOD_US,FRUCTOSE,,,YES,float,"float(20,15)",,,
FOOD_US,GLUCOSE,,,YES,float,"float(20,15)",,,
FOOD_US,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_US,LACTOSE,,,YES,float,"float(20,15)",,,
FOOD_US,MALTOSE,,,YES,float,"float(20,15)",,,
FOOD_US,GALACTOSE,,,YES,float,"float(20,15)",,,
FOOD_US,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_US,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_US,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FOOD_US,STARCH,,,YES,float,"float(20,15)",,,
FOOD_US,SUCROSE,,,YES,float,"float(20,15)",,,
FOOD_US,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_US,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_US,NITROGEN,,,YES,float,"float(20,15)",,,
FOOD_US,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_US,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FOOD_US,NICOTINAMID,,,YES,float,"float(20,15)",,,
FOOD_US,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FOOD_US,RETINOL,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_C,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_D,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_E,,,YES,float,"float(20,15)",,,
FOOD_US,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_US,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_US,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FOOD_US,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_US,VITAMIN_K,,,YES,float,"float(20,15)",,,
FOOD_US,CALCIUM,,,YES,float,"float(20,15)",,,
FOOD_US,CHOLINE,,,YES,float,"float(20,15)",,,
FOOD_US,CHLORIDE,,,YES,float,"float(20,15)",,,
FOOD_US,COPPER,,,YES,float,"float(20,15)",,,
FOOD_US,HAEM_IRON,,,YES,float,"float(20,15)",,,
FOOD_US,IODINE,,,YES,float,"float(20,15)",,,
FOOD_US,IRON,,,YES,float,"float(20,15)",,,
FOOD_US,MAGNESIUM,,,YES,float,"float(20,15)",,,
FOOD_US,MANGANESE,,,YES,float,"float(20,15)",,,
FOOD_US,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FOOD_US,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FOOD_US,POTASSIUM,,,YES,float,"float(20,15)",,,
FOOD_US,SELENIUM,,,YES,float,"float(20,15)",,,
FOOD_US,SODIUM,,,YES,float,"float(20,15)",,,
FOOD_US,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FOOD_US,ZINC,,,YES,float,"float(20,15)",,,
FOOD_US,ALCOHOL,,,YES,float,"float(20,15)",,,
FOOD_US,CAFFEINE,,,YES,float,"float(20,15)",,,
FOOD_US,WATER,,,YES,float,"float(20,15)",,,
FOOD_US,ALANINE,,,YES,float,"float(20,15)",,,
FOOD_US,ARGININE,,,YES,float,"float(20,15)",,,
FOOD_US,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FOOD_US,CARNITINE,,,YES,float,"float(20,15)",,,
FOOD_US,CYSTINE,,,YES,float,"float(20,15)",,,
FOOD_US,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FOOD_US,GLYCINE,,,YES,float,"float(20,15)",,,
FOOD_US,HISTIDINE,,,YES,float,"float(20,15)",,,
FOOD_US,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FOOD_US,LEUCINE,,,YES,float,"float(20,15)",,,
FOOD_US,METHIONINE,,,YES,float,"float(20,15)",,,
FOOD_US,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FOOD_US,PROLINE,,,YES,float,"float(20,15)",,,
FOOD_US,SERINE,,,YES,float,"float(20,15)",,,
FOOD_US,TAURINE,,,YES,float,"float(20,15)",,,
FOOD_US,THREONINE,,,YES,float,"float(20,15)",,,
FOOD_US,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FOOD_US,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FOOD_US,TYROSINE,,,YES,float,"float(20,15)",,,
FOOD_US,VALINE,,,YES,float,"float(20,15)",,,
FOOD_US,LYSINE,,,YES,float,"float(20,15)",,,
FOOD_US,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FOOD_US,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_US,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_US,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FOOD_US,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FOOD_US,PUFA,,,YES,float,"float(20,15)",,,
FOOD_US,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FOOD_US,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_US,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_AR,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_AR,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_AR,LOCALE,,,NO,varchar,varchar(100),,,
FORMULA_AR,NAME,,,NO,varchar,varchar(255),,,
FORMULA_AR,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_AR,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_AR,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_AR,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_AR,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_AR,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_AR,PORTION_WEIGHT,,0.00,YES,float,"float(8,2)",,,
FORMULA_AR,EDIBLE PORTION,,,YES,float,"float(8,2)",,,
FORMULA_AR,ENERGY,,,YES,float,"float(8,2)",,,
FORMULA_AR,FAT,,,YES,float,"float(8,2)",,,
FORMULA_AR,TOTAL_PROTEIN,,,YES,float,"float(8,2)",,,
FORMULA_AR,TOTAL_CARBOHYDRATE,,,YES,float,"float(8,2)",,,
FORMULA_AR,DIETARY_FIBER,,,YES,float,"float(8,2)",,,
FORMULA_AR,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(8,2)",,,
FORMULA_AR,ENGLYST_FIBRE,,,YES,float,"float(8,2)",,,
FORMULA_AR,FRUCTOSE,,,YES,float,"float(8,2)",,,
FORMULA_AR,GLUCOSE,,,YES,float,"float(8,2)",,,
FORMULA_AR,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(8,2)",,,
FORMULA_AR,LACTOSE,,,YES,float,"float(8,2)",,,
FORMULA_AR,MALTOSE,,,YES,float,"float(8,2)",,,
FORMULA_AR,GALACTOSE,,,YES,float,"float(8,2)",,,
FORMULA_AR,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(8,2)",,,
FORMULA_AR,OTHER_SUGAR,,,YES,float,"float(8,2)",,,
FORMULA_AR,SOUTHGATE_FIBRE,,,YES,float,"float(8,2)",,,
FORMULA_AR,STARCH,,,YES,float,"float(8,2)",,,
FORMULA_AR,SUCROSE,,,YES,float,"float(8,2)",,,
FORMULA_AR,TOTAL_SUGAR,,,YES,float,"float(8,2)",,,
FORMULA_AR,ANIMAL_PROTEIN,,,YES,float,"float(8,2)",,,
FORMULA_AR,NITROGEN,,,YES,float,"float(8,2)",,,
FORMULA_AR,PLANT_PROTEIN,,,YES,float,"float(8,2)",,,
FORMULA_AR,NIACIN_EQUIVALENT,,,YES,float,"float(8,2)",,,
FORMULA_AR,NICOTINAMID,,,YES,float,"float(8,2)",,,
FORMULA_AR,NICOTINIC_ACID,,,YES,float,"float(8,2)",,,
FORMULA_AR,RETINOL,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_A_RAE,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_A_IU,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B1,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B12,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B2,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B3,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B5,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B6,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B7,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B8,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_B9,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_C,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_D,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_E,,,YES,float,"float(8,2)",,,
FORMULA_AR,ALPHA_CAROTENE,,,YES,float,"float(8,2)",,,
FORMULA_AR,BETA_CAROTENE,,,YES,float,"float(8,2)",,,
FORMULA_AR,BETA_CRYPTOXANTHIN,,,YES,float,"float(8,2)",,,
FORMULA_AR,TOTAL_CAROTENE,,,YES,float,"float(8,2)",,,
FORMULA_AR,VITAMIN_K,,,YES,float,"float(8,2)",,,
FORMULA_AR,CALCIUM,,,YES,float,"float(8,2)",,,
FORMULA_AR,CHOLINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,CHLORIDE,,,YES,float,"float(8,2)",,,
FORMULA_AR,COPPER,,,YES,float,"float(8,2)",,,
FORMULA_AR,HAEM_IRON,,,YES,float,"float(8,2)",,,
FORMULA_AR,IODINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,IRON,,,YES,float,"float(8,2)",,,
FORMULA_AR,MAGNESIUM,,,YES,float,"float(8,2)",,,
FORMULA_AR,MANGANESE,,,YES,float,"float(8,2)",,,
FORMULA_AR,NON_HAEM_IRON,,,YES,float,"float(8,2)",,,
FORMULA_AR,PHOSPHORUS,,,YES,float,"float(8,2)",,,
FORMULA_AR,POTASSIUM,,,YES,float,"float(8,2)",,,
FORMULA_AR,SELENIUM,,,YES,float,"float(8,2)",,,
FORMULA_AR,SODIUM,,,YES,float,"float(8,2)",,,
FORMULA_AR,TOTAL_MINERALS,,,YES,float,"float(8,2)",,,
FORMULA_AR,ZINC,,,YES,float,"float(8,2)",,,
FORMULA_AR,ALCOHOL,,,YES,float,"float(8,2)",,,
FORMULA_AR,CAFFEINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,WATER,,,YES,float,"float(8,2)",,,
FORMULA_AR,ALANINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,ARGININE,,,YES,float,"float(8,2)",,,
FORMULA_AR,ASPARTIC_ACID,,,YES,float,"float(8,2)",,,
FORMULA_AR,CARNITINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,CYSTINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,GLUTAMIN_ACID,,,YES,float,"float(8,2)",,,
FORMULA_AR,GLYCINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,HISTIDINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,ISOLEUCINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,LEUCINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,METHIONINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,PHENYLALANINE,,,YES,float,"float(8,2)",,,
